id,name,type,typeCode,bizType,address,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat,tel,provinceName,cityName,adName
BV10027603,陆家桥(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"宝山10路;宝山14路;宝山18路;宝山6路;宝山91路","121.413025","31.432795","121.4083590222191","31.43456078141633",[],上海市,上海市,宝山区
BV10034087,海陆村(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],宝山12路,"121.384006","31.458455","121.37934278704395","31.460219747383643",[],上海市,上海市,宝山区
BV10873243,天辰路外青松公路站(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],香花桥1路,"121.120022","31.199944","121.11541577369063","31.201808019049263",[],上海市,上海市,青浦区
BV10037571,久业路天一路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],青浦13路,"121.113485","31.197756","121.1088742622773","31.19961613103416",[],上海市,上海市,青浦区
BV10425027,外青松公路天一路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],,"121.120234","31.196202","121.11562828026432","31.198068039254007",[],上海市,上海市,青浦区
BV11051237,久业路新金路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],,"121.113398","31.202873","121.10878677049958","31.204730579253543",[],上海市,上海市,青浦区
BV10037530,外青松公路香大路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"青华专线;青安线;香花桥2路","121.121590","31.203850","121.11698483811155","31.20571354229678",[],上海市,上海市,青浦区
BV10874004,天辰路久远路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],香花桥1路,"121.108151","31.199922","121.10353767799366","31.20177825766156",[],上海市,上海市,青浦区
BV10037572,久业路天盈路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],青浦13路,"121.112908","31.191780","121.1082974552662","31.19364271499691",[],上海市,上海市,青浦区
BV11043194,香大路久业路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],青浦10路,"121.112977","31.207604","121.10836512603582","31.209459028358538",[],上海市,上海市,青浦区
BV11051236,久业路香大路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],"青浦10路;青浦13路;香花桥2路","121.113628","31.207943","121.1090164645798","31.20979827295421",[],上海市,上海市,青浦区
BV10874005,天辰路华青路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],香花桥1路,"121.129501","31.199821","121.12490475903151","31.201694972002233",[],上海市,上海市,青浦区
BV10037573,久业路振盈路(公交站),"交通设施服务;公交车站;公交车站相关","150700",[],青浦13路,"121.112591","31.189089","121.1079805166208","31.190952857941525",[],上海市,上海市,青浦区
