,name,pinyin,unit_2021,geometry,w_unit_2021,unit_2021_std,w_unit_2021_std,p-sim,sig,labels,unit_2021_lag,unit_2021_lag_std
80,七宝板块,Qibao,35465,"POLYGON ((121.3224764667431 31.16475986135491, 121.3332662777389 31.16973039721098, 121.3396035299594 31.17228804009524, 121.351937020327 31.18225015841774, 121.3624775661637 31.15903960379579, 121.3662484427889 31.15932833515615, 121.3700202914328 31.15403800835411, 121.3754225058541 31.14030259832623, 121.3526264033896 31.13210855663959, 121.3414048068009 31.1407175980131, 121.3341244664183 31.15027516200578, 121.3224764667431 31.16475986135491))",37771.125,-4699.587719,-2393.462719,0.454,0,Non-Significant,37771.125,-5975.773026
81,祁连板块,Qilian,35255,"MULTIPOLYGON (((121.344129317548 31.32371472711574, 121.3441709838772 31.3236077155297, 121.343615410828 31.32356898008695, 121.344129317548 31.32371472711574)), ((121.3441709838772 31.3236077155297, 121.3497827088388 31.32399882784382, 121.3576644123691 31.32647904196863, 121.3554363182733 31.33073324147517, 121.3574922042341 31.33527416199242, 121.3621193039307 31.33658681720347, 121.3724046365773 31.33950529824803, 121.3773773273276 31.34184519238773, 121.3897281104457 31.34681997328017, 121.3971085077204 31.34110288374826, 121.400370627042 31.33648640275081, 121.401744573615 31.33135665852883, 121.4020882335899 31.32813202649795, 121.4024318708376 31.32534706465723, 121.4017452819246 31.32292820273294, 121.4038062265488 31.31677197508847, 121.4063825224077 31.31149544629285, 121.408959257309 31.30548585758183, 121.4089596555398 31.30094075923947, 121.4027776959368 31.29595275362911, 121.4027780286923 31.29199372863826, 121.3998595268656 31.28869368142448, 121.3967694614086 31.28942656016622, 121.3926501971525 31.289573528749, 121.39573942911 31.29118619392826, 121.3888745938774 31.29434020079055, 121.3904187511507 31.29675905966051, 121.3842420298619 31.2974950151217, 121.3787532035531 31.29632602919762, 121.3796108615725 31.29471239142099, 121.3766955250792 31.29156234069928, 121.3753235846291 31.29222351472202, 121.372922948936 31.29237261301896, 121.3717227930459 31.29142078876987, 121.3694939097921 31.29230313858601, 121.3693225419952 31.29127689935654, 121.3677796344573 31.29142537919636, 121.3669224245263 31.29259951444866, 121.3643512734838 31.29186960193222, 121.3598950776493 31.29246213029825, 121.3597235625435 31.29422195890228, 121.352697840698 31.29569846427918, 121.3535544403279 31.2968702054314, 121.356124666027 31.29701303914924, 121.3581803906561 31.30492770631701, 121.3562954013009 31.30493041018412, 121.354924567892 31.30493241385399, 121.3499560185891 31.3018609324176, 121.3492706651047 31.30244847815776, 121.3482426335354 31.30362306077431, 121.3434461559584 31.30128492605932, 121.3444740693041 31.30025686584416, 121.3437890444489 31.29820525924558, 121.341733249769 31.30040808380946, 121.3381361478899 31.30012108466802, 121.3357382402604 31.29924564143314, 121.3362524482344 31.29557904797337, 121.3341970515998 31.29572943796861, 121.3331693311491 31.2961712315199, 121.3307712276122 31.29837515298796, 121.3300861439387 31.29822984143148, 121.3270030405411 31.29970206408917, 121.328715635508 31.30116494818029, 121.327002581062 31.30424728713018, 121.3297428956127 31.30512167236307, 121.3300852954647 31.30673377916177, 121.3335108667037 31.30658070750732, 121.3427601098219 31.31052288775574, 121.3410469574921 31.31228510663559, 121.3362506787013 31.31405280629339, 121.3384769532618 31.31888670951927, 121.3422455119804 31.31800062379992, 121.3432733067053 31.3181454963708, 121.3413889189369 31.3191748675673, 121.3449860574688 31.32151440954618, 121.3441709838772 31.3236077155297)))",44920.75,-4909.587719,4756.162281,0.296,0,Non-Significant,44920.75,1173.851974
82,青浦镇板块,Qingpu,22289,"POLYGON ((121.0828532806743 31.22810009370128, 121.0842256582045 31.22780596744801, 121.0993278700691 31.22692469796128, 121.1099748654821 31.2248764019073, 121.1268146911588 31.21990410387502, 121.1398810316438 31.21962804471905, 121.1419451729343 31.21317463824019, 121.1422898826855 31.20466366844362, 121.1539845757189 31.2043901161587, 121.1553610079817 31.19852228238808, 121.1636171387828 31.19707051783245, 121.1739371564663 31.20031948793224, 121.1873577673982 31.15013836379552, 121.1701576443185 31.14834472271453, 121.1581166731368 31.15184521408255, 121.1570838899879 31.1609466226883, 121.1402300122879 31.15445705281567, 121.1391989308295 31.14623265184591, 121.1505518902267 31.11805346693787, 121.1447046978655 31.11598721650357, 121.1416105883314 31.10305564286796, 121.1089540758487 31.11124464208243, 121.0900699758669 31.10271846897566, 121.0883528714741 31.11887712949337, 121.0753147496936 31.14385151206384, 121.0784009089119 31.15030983668369, 121.0759994855533 31.15618507724826, 121.073255114203 31.1649969357859, 121.0838877038504 31.17027380476507, 121.0814846438286 31.18495475864585, 121.0838857536092 31.18935687627656, 121.0821699248227 31.19346757023158, 121.0828532806743 31.22810009370128))",24929.125,-17875.58772,-15235.46272,0.064,0,Non-Significant,24929.125,-18817.77303
83,曲阳板块,Quyang,0,"MULTIPOLYGON (((121.4921092446653 31.27838501186042, 121.492151367209 31.27838371598824, 121.4921082922246 31.27838359017857, 121.4921092446653 31.27838501186042)), ((121.495983449396 31.29716489080653, 121.4960049855722 31.29718328709452, 121.4972757528906 31.29473095945142, 121.4977926817072 31.29372438016201, 121.4982881245456 31.29176459796518, 121.4968883828406 31.29053243735286, 121.4932920960135 31.28791909294065, 121.4918493209676 31.28641179518365, 121.4914617535171 31.28534750460617, 121.4916341556891 31.28355161220362, 121.4921944240018 31.27851215835668, 121.4921092446653 31.27838501186042, 121.4827999827376 31.27863139493417, 121.4784667133027 31.27685894759945, 121.4764697115813 31.27688982674858, 121.4738591192554 31.27783555037354, 121.4740312940958 31.27860596542923, 121.4748063041121 31.27941477917674, 121.4774329296698 31.28074220981838, 121.4781648867089 31.28217415303027, 121.4785091213478 31.28584126215253, 121.4798438448566 31.28932785533974, 121.4806619567823 31.2911265377362, 121.4847961322805 31.29432789822754, 121.4860881390857 31.29499151689743, 121.4892321526164 31.29588048649998, 121.4924624043852 31.29660474857763, 121.49452979532 31.29710565556675, 121.4957573164111 31.29736584172927, 121.495983449396 31.29716489080653)))",76874.25,-40164.58772,36709.66228,0.002,1,LH,76874.25,33127.35197
84,上海南站板块,South Shanghai  Station,20525,"POLYGON ((121.4311970480794 31.18123404599946, 121.4359269533572 31.17955288823263, 121.4363999872255 31.17955363081722, 121.4376041494986 31.17926198223676, 121.4393676356459 31.17754008187417, 121.4398838831389 31.17636659698077, 121.4399272779634 31.17265996818294, 121.4404006992497 31.16979810164959, 121.4407020555415 31.1671927758405, 121.4430682167851 31.16334321981915, 121.4443589887162 31.16081306891891, 121.4453486865867 31.15828232522187, 121.4457794870615 31.15196961102457, 121.445909070886 31.14624327691853, 121.4434140298908 31.14583461163935, 121.440790232308 31.14513230510826, 121.4343394758133 31.14446091070013, 121.432662588353 31.14434829822562, 121.431501721312 31.14460362766874, 121.4305558640346 31.14489600135201, 121.4293091289832 31.14518800938846, 121.4245381101295 31.14400734497526, 121.4214010818944 31.14304937175489, 121.4176201947115 31.14157715644252, 121.4149998001335 31.14062032930864, 121.4114349880997 31.13900223100839, 121.4098890140721 31.13837706939531, 121.4077414921803 31.14344220306724, 121.4162015914034 31.15137767969372, 121.4235053068722 31.15810238525886, 121.4269433241219 31.1613364941917, 121.4288773986748 31.16390823516549, 121.4303382212727 31.17158098311651, 121.4309824411904 31.1777841288316, 121.4311970480794 31.18123404599946))",62065.625,-19639.58772,21901.03728,0.021,1,LH,62065.625,18318.72697
85,佘山板块,Sheshan,17172,"POLYGON ((121.1135717525941 31.00881512411284, 121.1129704727719 31.00910778366831, 121.1168351306494 31.01903614069454, 121.1141715391641 31.02653179754055, 121.1105640347039 31.02814595197593, 121.1103058183852 31.03520216651637, 121.1149437294551 31.03814611774305, 121.1372877336875 31.04015816100112, 121.1343641591751 31.04985544887825, 121.1310971813246 31.05705301230284, 121.1200957613619 31.07261802146574, 121.0937326430059 31.08090333350327, 121.0909849016667 31.10228080314426, 121.1090110398599 31.11066027493947, 121.1157965815317 31.11000487108403, 121.1412376810721 31.10291133425002, 121.1458795489647 31.11577196882162, 121.1547372685936 31.11270282741654, 121.163508607805 31.12189992571664, 121.1706467827503 31.12448434820535, 121.1756347262671 31.12823928214231, 121.1763224134517 31.1322794309612, 121.1748601049058 31.13514045658488, 121.1781703057383 31.14579169556965, 121.1927902275902 31.13737284239828, 121.2072329226751 31.13717289312947, 121.2225273390324 31.140053430343, 121.214324498088 31.1147121078834, 121.2227438964195 31.11699845748388, 121.2266108228611 31.09709590613215, 121.2263534611002 31.09356966387313, 121.2258388313839 31.08563518051057, 121.2273860984867 31.07131027540358, 121.2143280390246 31.07173859861415, 121.1859589503335 31.07155195679273, 121.1735750809509 31.07182338713681, 121.1699629794078 31.07181638261085, 121.1608471212617 31.06724298217968, 121.1493241196306 31.05855066452321, 121.1551723470704 31.0512124905928, 121.1598173948113 31.03858003593073, 121.1465741073994 31.03488063893833, 121.1379759235422 31.03457304992994, 121.1419314197736 31.02796348894784, 121.147263242748 31.02047398015227, 121.1491556964154 31.01371364531868, 121.1257726544117 31.00338679424103, 121.1240536359459 31.00617878056972, 121.1207881699265 31.00823387791005, 121.1135717525941 31.00881512411284))",27966.125,-22992.58772,-12198.46272,0.127,0,Non-Significant,27966.125,-15780.77303
86,四川北路，四平路板块,North Sichuan Road,86301,"POLYGON ((121.4738376089259 31.2776888308769, 121.4739452412869 31.27776246839679, 121.4748925781877 31.27738022610595, 121.4764212576736 31.27702716808749, 121.4790480619125 31.27710810088133, 121.4834190680676 31.27863320117328, 121.4854647796662 31.27858417545698, 121.4875751523717 31.27846201068343, 121.4919898430556 31.27840157691418, 121.4947033385728 31.27826283534528, 121.4955217170919 31.27793524978629, 121.4970508433417 31.27678480960666, 121.5007121275742 31.27382565254799, 121.5020258951149 31.27254619895854, 121.5020475224066 31.2713912926336, 121.5020262535945 31.26801790328719, 121.5026508906492 31.26666302499222, 121.5038139653577 31.2647413451885, 121.5004761404464 31.26265984368077, 121.5002392516345 31.2625491522853, 121.4965999532117 31.25960502289063, 121.4955232403671 31.25875849765316, 121.4943172921093 31.25813160466346, 121.4928744724794 31.25737567438723, 121.4916470473939 31.2562353311532, 121.490634939389 31.25562732809782, 121.4898166131774 31.25551493567223, 121.4875985149342 31.25552684682615, 121.4868878901474 31.25526808163719, 121.4840670558822 31.2538480604838, 121.4846486057565 31.25236453973648, 121.4852086511518 31.25060589374957, 121.4852087073368 31.25000079056369, 121.4849504789191 31.24800135578979, 121.4847353401615 31.24596532655425, 121.4843692499143 31.24611095939064, 121.4842400254313 31.24629396108262, 121.4837016744089 31.24640242204487, 121.4835509301506 31.24653034694114, 121.4829695185951 31.2465836783033, 121.4820005273818 31.2465075285588, 121.4816129500805 31.24641471863347, 121.4806440052038 31.24608184803426, 121.4795244016345 31.24525343383999, 121.4785555698042 31.24420540925099, 121.4780387120573 31.2452308143005, 121.4779956140278 31.24567078673044, 121.4775217154301 31.24796153263048, 121.4768971582368 31.24962836444227, 121.4765956827644 31.25021425697325, 121.4749377070649 31.25184141435138, 121.47715526396 31.25272791368382, 121.4765092430788 31.25384454121233, 121.4750880913978 31.25558233051791, 121.4752172751514 31.25558270066347, 121.4759922632306 31.25666670324619, 121.4760998086739 31.25795045850081, 121.476056534589 31.26057219600687, 121.4752383522643 31.26089986327825, 121.473580468693 31.26223351844776, 121.4693607073903 31.26563166450531, 121.4668634803887 31.26804472354836, 121.467293932383 31.26872422875554, 121.4689513421108 31.27001213449939, 121.470544243272 31.27133656566314, 121.4716420612481 31.27262294922233, 121.4725461416007 31.27416542887264, 121.4738376089259 31.2776888308769))",63492.125,46136.41228,23327.53728,0.015,1,HH,63492.125,19745.22697
87,北外滩板块,North Waitan,123361,"POLYGON ((121.4841856419155 31.2538850171542, 121.4842286991531 31.25394015762774, 121.4857575486205 31.25467800874543, 121.4876525042334 31.25545359665608, 121.4888799888476 31.25549382837186, 121.4903443677855 31.25557141979949, 121.4912057567258 31.25586728579979, 121.4921317203663 31.25654837669769, 121.4929284549412 31.25741244436438, 121.4942636207851 31.25798470412629, 121.4956849051038 31.25877723858669, 121.4983336215678 31.26102178086913, 121.5008316076554 31.26289917597069, 121.5040186899973 31.26477854595282, 121.5087782822761 31.26004373408778, 121.5108026739016 31.25770270628287, 121.5121379050652 31.25592801859898, 121.5131716274139 31.25428076969152, 121.5135807846843 31.25391523051098, 121.5151527781828 31.25237952072205, 121.515820381533 31.25111621845284, 121.5118799418117 31.25121486048945, 121.5094251125097 31.25131775525465, 121.5066041122324 31.25129123535923, 121.5035676885883 31.25113572923136, 121.503460003602 31.25120876433615, 121.5029862361708 31.25118905905287, 121.5030077746402 31.25107910017702, 121.5004020233519 31.25059480002344, 121.5002943069706 31.25096121508679, 121.4994328880104 31.25081202646037, 121.4995406131176 31.2503539318905, 121.4969133137412 31.24953951051172, 121.4916587919553 31.24747059662867, 121.4915080350268 31.2475985228959, 121.491206544709 31.24750596257327, 121.4902159782267 31.24691631556771, 121.4893115545059 31.24627190295424, 121.4891608182192 31.24621645236465, 121.4884286824649 31.24566422648737, 121.4871150831749 31.24540370477566, 121.4868566647407 31.24545796225766, 121.4859952678118 31.24562051328178, 121.4859737184991 31.24574881260635, 121.48558609628 31.24589438261752, 121.4852630821804 31.24585677462386, 121.4847677915156 31.24600203419457, 121.4847677865566 31.24605704853361, 121.485284229947 31.24994594441004, 121.4853057141039 31.25051443672607, 121.4848318188633 31.25208997625901, 121.4841856419155 31.2538850171542))",65514.875,83196.41228,25350.28728,0.006,1,HH,65514.875,21767.97697
88,泗泾板块,Sijing,16922,"POLYGON ((121.2996764625335 31.13370071959178, 121.2977933817887 31.1159320127417, 121.2942819415377 31.10697708919697, 121.2934254891125 31.10448108089579, 121.2934261585126 31.09566660784634, 121.2510770794074 31.09438489076319, 121.2424955400911 31.09218214767079, 121.2356281284879 31.08997660354804, 121.2292739366191 31.08923849275606, 121.2258385193924 31.08923591986344, 121.2268684879999 31.09717050708544, 121.2244626315836 31.10759895202548, 121.2230874878062 31.11729255744106, 121.2280689812356 31.11891232091351, 121.2278966648467 31.12552157668569, 121.2321904884563 31.12420249502432, 121.2366548231277 31.12816997588457, 121.2397452485039 31.12861142580716, 121.2380287255664 31.12464555904228, 121.2454103523756 31.12582131156195, 121.2498721667953 31.13096089221067, 121.2460095585081 31.14315044419127, 121.2413748691859 31.14373769671581, 121.242662020247 31.14799621578431, 121.2772265637565 31.15340909209961, 121.2860541439239 31.1438539897064, 121.2785137734519 31.13534550666985, 121.2995051386094 31.13384787078498, 121.2996764625335 31.13370071959178))",28745.75,-23242.58772,-11418.83772,0.139,0,Non-Significant,28745.75,-15001.14803
89,松江新城板块,Songjiang New area,20850,"POLYGON ((121.2996827323416 31.05474453168956, 121.3077339056375 31.05443576247583, 121.3255472997611 31.05190173042603, 121.3198980319399 31.02295401858219, 121.3253804841873 31.00029890192534, 121.3233264719918 30.98177169974718, 121.3332605579895 30.9805759857366, 121.3627338466843 30.91696506421479, 121.3435429942549 30.9242055652779, 121.2966117135234 30.90825025540368, 121.268161052211 30.90004106390174, 121.2516930499147 30.90299554134226, 121.2359007037644 30.90682219448935, 121.2168330143453 30.91799414863776, 121.190186597612 30.91148266602607, 121.12999231066 30.90431179450423, 121.1227724265887 30.91519577082493, 121.0774453205264 30.94961955678, 121.0819036603369 30.96020959149563, 121.0949439027508 30.96609102951613, 121.0973450232115 30.99080286615662, 121.1117680674967 31.00757565256774, 121.120014875762 31.00758328423967, 121.124827260468 31.00347114698259, 121.1389216355021 31.03377781077787, 121.1599033782872 31.03807733858344, 121.1561183274648 31.05056475648722, 121.1499260075015 31.0584901508703, 121.1623090517521 31.0676251237628, 121.1698769718177 31.07116659561964, 121.1872487937211 31.07149229122927, 121.2245516674592 31.07109920166787, 121.2547682860308 31.06948964560979, 121.2851180502673 31.06637631678834, 121.2948850218035 31.0632765678208, 121.2983115311618 31.06209533627455, 121.3000252946071 31.05533184491377, 121.2996827323416 31.05474453168956))",20595.875,-19314.58772,-19568.71272,0.023,1,LL,20595.875,-23151.02303
90,淞南板块,Songnan,32601,"POLYGON ((121.4639985300319 31.31833031039091, 121.4634814425407 31.32375296658735, 121.4626190050816 31.34031423660877, 121.4531483284025 31.3643247324818, 121.487590530855 31.37467588938978, 121.4962043123848 31.37938932438292, 121.5030958294422 31.37882327513105, 121.4993059889246 31.37397722061396, 121.5001675701312 31.37236798697506, 121.5018915885587 31.36079709577233, 121.5029253728663 31.36006739469024, 121.5220471520551 31.35045029905408, 121.5194641996741 31.34458079702345, 121.51567471357 31.34603557167687, 121.5127466229577 31.34338908069551, 121.5005146067154 31.34819013773359, 121.4891453128469 31.33218156712175, 121.4927634612216 31.33043310054085, 121.4939697266788 31.32765153541947, 121.4915578667005 31.32603210013494, 121.4919034737046 31.31371908114398, 121.4808778394572 31.31295390072676, 121.4805330191174 31.3164713907499, 121.4746764095869 31.31616121302427, 121.4639985300319 31.31833031039091))",47763.875,-7563.587719,7599.287281,0.224,0,Non-Significant,47763.875,4016.976974
91,天山板块,Tianshan,39876,"POLYGON ((121.3718315942825 31.22231119632692, 121.3729890056003 31.2219980972296, 121.3745965959169 31.22161119242247, 121.3755397576518 31.22151851420636, 121.3793127501751 31.22140491607898, 121.3816712422853 31.22074270272854, 121.3822930800893 31.22052213402852, 121.3842658459939 31.22026399205085, 121.3863460005746 31.22028110908458, 121.3884263302293 31.22042683956295, 121.3916652085902 31.22046239771977, 121.3929523330866 31.22029702412069, 121.3940893804031 31.21996668800708, 121.395011877137 31.22029673717999, 121.3952478325197 31.22075526629413, 121.3952906595886 31.22169067142179, 121.3955695056915 31.22244265184807, 121.3960844292662 31.2224976529218, 121.3982945099066 31.22233264507484, 121.4011056751569 31.22284664018985, 121.4028225933204 31.22354406865532, 121.4040245260982 31.22400300897714, 121.4056558746885 31.22422376706663, 121.4060208102732 31.22416890866262, 121.4059564831734 31.2233435228066, 121.4060856371453 31.21905167147039, 121.4068801157586 31.21679597305601, 121.408211404373 31.21366010625711, 121.4081900063135 31.2128896949604, 121.4078251547167 31.21144040492308, 121.4070524616745 31.20942222858718, 121.4064942998071 31.20953201918396, 121.4055068360513 31.20962328254696, 121.4051418890331 31.20999000364121, 121.4028880747166 31.21074125307978, 121.4026519871082 31.21074118049831, 121.3988962961392 31.21154748770338, 121.3973942429875 31.21169411663158, 121.3931676459914 31.21176778359603, 121.3919877906755 31.21163962653353, 121.3892636251295 31.21186060134665, 121.380064005548 31.21263664900051, 121.3757764266288 31.21276897150432, 121.3727970429679 31.21271707001301, 121.3726255746652 31.2127722929319, 121.3718753042319 31.21404797139522, 121.3716608296457 31.21554316022657, 121.3717034387615 31.21811105746194, 121.3718315942825 31.22231119632692))",64474,-288.5877193,24309.41228,0.009,1,LH,64474,20727.10197
92,西城板块,Xicheng,34159,"POLYGON ((121.4174545352978 31.40836073994767, 121.4174544479034 31.40923957311147, 121.4322388726277 31.41042836737488, 121.4343027896275 31.40999196721434, 121.4466903153534 31.40810956983023, 121.4578783864095 31.41003904531568, 121.4671762770621 31.41123534813924, 121.4709654642527 31.40611946664162, 121.4744107678605 31.39748697613644, 121.487848833835 31.37569733386748, 121.4811305022207 31.37304054756723, 121.4291482504316 31.35753540289607, 121.422784979581 31.38331621213297, 121.4196901222194 31.3937145694644, 121.4174545352978 31.40836073994767))",44091.875,-6005.587719,3927.287281,0.315,0,Non-Significant,44091.875,344.9769737
93,莘庄板块,Xinzhuang,31548,"POLYGON ((121.3543398583011 31.13129826194904, 121.3769659735474 31.1394934459818, 121.3916360605431 31.11613218894147, 121.3992741986446 31.11591140212787, 121.4048550017563 31.10974354137204, 121.3909509766936 31.10254463568208, 121.3755125642305 31.09756023398329, 121.3616083492807 31.09423405235873, 121.3604624649051 31.0971874990547, 121.3586007249947 31.10062444196645, 121.348886635311 31.12420293575364, 121.3473181945217 31.12726561521446, 121.3543398583011 31.13129826194904))",38648.875,-8616.587719,-1515.712719,0.483,0,Non-Significant,38648.875,-5098.023026
94,新场板块,Xinchang,27884,"POLYGON ((121.6972314276786 30.98821312695177, 121.6708418557939 30.99782068205072, 121.6598764364126 31.00151843632694, 121.6290294170491 31.00318598668912, 121.6065611263877 31.00438613333817, 121.6056967489908 31.08846457749984, 121.6273083762725 31.08844284557676, 121.6405066783994 31.0898929401137, 121.6718614400693 31.09380312920017, 121.6862543563646 31.0939222932803, 121.68694042875 31.08598705861904, 121.6972314276786 30.98821312695177))",19858.625,-12280.58772,-20305.96272,0.019,1,LL,19858.625,-23888.27303
95,航头板块,Hangtou,14936,"POLYGON ((121.6063036380783 31.00387035114832, 121.5784873906999 31.00548533059051, 121.5643924884744 31.00650065070043, 121.5643923678808 31.00826522594024, 121.561812694642 31.01149685784852, 121.5698923255363 31.03047278351991, 121.5609516994617 31.0257576455386, 121.5573394525636 31.02913391565932, 121.5514901930783 31.02941854892462, 121.5556185789954 31.03633475693144, 121.5499403604731 31.04249926308415, 121.5380639619017 31.05085331134961, 121.5366868176523 31.05026216873623, 121.52842275348 31.04597875711777, 121.5282505083043 31.04641926595545, 121.528077981538 31.05024046888785, 121.5384078702804 31.05496951155818, 121.5550988901316 31.07278408524596, 121.5650737973476 31.07911657755492, 121.5755594806288 31.08353554670074, 121.5887874497599 31.08736358763252, 121.6052675772391 31.08868394522763, 121.6063036380783 31.00387035114832))",32583.625,-25228.58772,-7580.962719,0.254,0,Non-Significant,32583.625,-11163.27303
96,新江湾城板块,Xinjiangwan,72544,"POLYGON ((121.5190988946037 31.34463648128026, 121.5247825366785 31.342234114204, 121.5240083043423 31.33336460697906, 121.5210808431538 31.32969204717483, 121.5109190912637 31.31991497793135, 121.5051485371331 31.31337457825777, 121.5068715366323 31.31000767197136, 121.4901600965711 31.30988564818548, 121.4810295075514 31.31015221723514, 121.4809433543772 31.31029857110149, 121.4811153700506 31.31345115070388, 121.4860250919759 31.31353877390774, 121.4923133757967 31.31348380377571, 121.4923994951842 31.3137772640578, 121.492054459685 31.31942036790168, 121.4915370334612 31.32601547553651, 121.4924845997855 31.32609151771818, 121.494379626479 31.32741628028617, 121.4889521692795 31.33245760857544, 121.4930003719255 31.3374528398578, 121.5009244993302 31.34802820731841, 121.5134148629343 31.34293477029265, 121.5153093769289 31.34609124334574, 121.5190988946037 31.34463648128026))",45575.625,32379.41228,5411.037281,0.269,0,Non-Significant,45575.625,1828.726974
97,五角场板块,Wujiaochang,23285,"POLYGON ((121.4810724872454 31.3100423031101, 121.5067637786761 31.30993397715652, 121.5045670064828 31.31337280388755, 121.5056867948361 31.31355931525485, 121.5107687553393 31.31372071215572, 121.5150751977955 31.31347663713076, 121.5149030240985 31.31248657161244, 121.5183048524257 31.31253298264614, 121.5181329653888 31.30795104359082, 121.5189080447242 31.30787994385517, 121.5199416876503 31.30484067732457, 121.5111571882996 31.30224957759561, 121.5134615256252 31.2970878171414, 121.5147536480448 31.29419564195157, 121.5160457398011 31.29137668885397, 121.5173378279322 31.28841100169086, 121.5166919145658 31.28815251640433, 121.5086388643915 31.28673601661454, 121.5016614518244 31.28891521484862, 121.4992063731477 31.28942128018998, 121.4956314233977 31.28966744848692, 121.4982586453381 31.29180134711767, 121.4982155451515 31.29216781492579, 121.4977416502535 31.29381605451868, 121.4958031931751 31.29751278755447, 121.4855095373449 31.29502666028364, 121.4850787420925 31.2965283485231, 121.4824942523887 31.30256906070041, 121.4810297112627 31.30630354573868, 121.4810724872454 31.3100423031101))",57958,-16879.58772,17793.41228,0.05,0,Non-Significant,57958,14211.10197
98,新桥板块,Xinqiao,9106,"POLYGON ((121.3019097354976 31.05488761346523, 121.3008818957377 31.05488941349973, 121.2965972314327 31.07488309360548, 121.2962541184036 31.08061429656447, 121.2953963837343 31.09501431154087, 121.3270847695108 31.09495511880316, 121.3401011273834 31.10756539014763, 121.349008472802 31.11372021741749, 121.3416465255293 31.0655404015956, 121.3282865220413 31.0636543113064, 121.3260611289085 31.05190093426068, 121.3128726572981 31.0531031929893, 121.3068774189339 31.05473155222554, 121.3019097354976 31.05488761346523))",31330.75,-31058.58772,-8833.837719,0.217,0,Non-Significant,31330.75,-12416.14803
99,源深洋泾板块,Yuanshen,89677,"POLYGON ((121.5225949294513 31.24769155881793, 121.5347346360002 31.25058423486194, 121.5425668012943 31.25566307406794, 121.5435134532446 31.25566507163802, 121.5454928169989 31.25412889563321, 121.5537527430509 31.24805621690621, 121.5581396282159 31.24395549614407, 121.5620957838595 31.2380194345361, 121.5399008246779 31.22851665983319, 121.5347365825959 31.22527653701519, 121.5232839668209 31.24607978188977, 121.5225949294513 31.24769155881793))",76991.25,49512.41228,36826.66228,0.001,1,HH,76991.25,33244.35197
100,月浦板块,Yuepu,2881,"POLYGON ((121.3951222593888 31.4793706408346, 121.4021611411336 31.47541921342884, 121.4043937416884 31.47146764552608, 121.4128103004516 31.46708084668103, 121.4138413386332 31.46430017912746, 121.434126585971 31.45466102796696, 121.4370510907704 31.44968762883475, 121.4444498507927 31.44194051847468, 121.4499567343465 31.44414829052166, 121.4695856989856 31.42992086671582, 121.4687248647119 31.42684306580593, 121.4742366044202 31.42239197468327, 121.4695865286583 31.42032834322586, 121.4702754385618 31.42003736871257, 121.4702755602944 31.41857279123294, 121.4628709058636 31.41606259554757, 121.4620101589816 31.41400982861826, 121.4632156736123 31.411669571317, 121.4458298646811 31.40825990252349, 121.4367109379328 31.40970832841469, 121.4315509531396 31.41057946223382, 121.4174544571578 31.40924516166, 121.4138450752884 31.41993391070253, 121.3987326215391 31.41465439002849, 121.4004496871572 31.41113949035647, 121.3767711642185 31.4057290475802, 121.3657966618067 31.42697824225315, 121.3868894762545 31.43384137721537, 121.3851736664859 31.43603880647466, 121.3831150100237 31.43706511992405, 121.3777977610598 31.43838722470202, 121.3762543333695 31.43809580981275, 121.3743680434829 31.43795127278072, 121.3721388623811 31.43912510541885, 121.3716239742079 31.444836298928, 121.3747099124961 31.4499575827723, 121.3719655220343 31.45889145957689, 121.3676794294337 31.45875017789391, 121.3675076091432 31.4625567858662, 121.3625363797485 31.46549122215063, 121.3704213249092 31.46943364787004, 121.3760793480285 31.47352621622994, 121.3798525146475 31.47264444680116, 121.3916902346833 31.47439437318026, 121.3951222593888 31.4793706408346))",40326.375,-37283.58772,161.7872807,0.473,0,Non-Significant,40326.375,-3420.523026
101,张江板块,Zhangjiang,23979,"POLYGON ((121.6431142942231 31.1668908267533, 121.6244305813527 31.16354070865275, 121.5882244307623 31.15812792548984, 121.5811807406473 31.17236547343199, 121.5732735533462 31.20068884371597, 121.5713819596851 31.21096009214618, 121.5837539530965 31.21419812643201, 121.5880476813603 31.21786856705862, 121.6004091287072 31.221243749814, 121.6064156502879 31.2221213727814, 121.6167088735404 31.22343324060296, 121.6192815139431 31.2234304194025, 121.6305977608374 31.22649717833479, 121.638139554418 31.22751321548728, 121.6398533550178 31.22795075926859, 121.6431142942231 31.1668908267533))",54193.125,-16185.58772,14028.53728,0.087,0,Non-Significant,54193.125,10446.22697
